timestamp,t_hours,t_out_c,ghi_w_m2,rh_out_frac,wind_m_s,t_in_c,rh_in_frac,heat_setpoint_c,hvac_kw,hvac_on_frac,heating_on_frac,cooling_on_frac,hvac_runtime_s,q_int_kw_hidden,split
2024-07-16 12:27:00.002746580,36.45,27.179176,603.5516,0.25,3.4209328,23.760784,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.48219013,train
2024-07-16 12:32:00.011901854,36.533337,27.659725,580.7016,0.25,3.146424,23.627863,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.49108297,train
2024-07-16 12:37:00.007324219,36.61667,27.963669,577.9072,0.25,3.1790133,23.745798,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.47343826,train
2024-07-16 12:42:00.002746580,36.7,28.539026,578.1126,0.25,3.1626594,23.666983,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.44584998,train
2024-07-16 12:47:00.011901854,36.783337,28.574219,572.7255,0.25,3.1473415,23.709019,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.4996433,train
2024-07-16 12:52:00.007324219,36.86667,28.88988,575.7466,0.25,3.1946583,23.704136,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.5238074,train
2024-07-16 12:57:00.002746580,36.95,29.149624,596.1854,0.25,3.161416,23.714727,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.5677112,train
2024-07-16 13:02:00.011901854,37.033337,29.236322,591.422,0.25,3.1796222,23.521471,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.54817724,train
2024-07-16 13:07:00.007324219,37.11667,29.09695,588.01654,0.25,3.0349374,23.50177,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.59547925,train
2024-07-16 13:12:00.002746580,37.2,29.143694,594.3743,0.25,3.3504968,23.738365,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.55087084,train
2024-07-16 13:17:00.011901854,37.283337,29.582909,580.4972,0.25,3.3822677,23.568089,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.53922904,train
2024-07-16 13:22:00.007324219,37.36667,30.036186,583.41254,0.25,3.5631592,23.552525,0.4,24.0,-7.2000003,-0.8,0.0,0.8,240.0,0.5252902,train
2024-07-16 13:27:00.002746580,37.45,30.415258,596.54846,0.25,3.6886804,23.645628,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,0.5326056,train
2024-07-16 13:32:00.011901854,37.533337,30.532497,584.64825,0.25,3.7757568,23.534872,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,0.59308183,train
2024-07-16 13:37:00.007324219,37.61667,30.980282,572.4502,0.25,3.5821419,23.736528,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,0.5500669,train
2024-07-16 13:42:00.002746580,37.7,31.065845,574.13104,0.25,3.451519,23.925787,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,0.49346343,train
2024-07-16 13:47:00.011901854,37.783337,30.88421,578.3345,0.25,3.4630864,23.959406,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,0.48130885,train
2024-07-16 13:52:00.007324219,37.86667,31.274035,604.7757,0.25,3.3403077,23.889341,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,0.55248046,train
2024-07-16 13:57:00.002746580,37.95,31.516182,583.09955,0.25,3.2903821,23.887209,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,0.55585283,train
2024-07-16 14:02:00.011901854,38.033337,31.155891,581.5468,0.25,3.1840575,24.046925,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,0.6038669,train
2024-07-16 14:07:00.007324219,38.11667,31.571865,572.03326,0.25,3.314531,24.132118,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,0.6098284,train
2024-07-16 14:12:00.002746580,38.2,31.584366,570.04877,0.25,3.3885732,24.204943,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,0.57918113,train
2024-07-16 14:17:00.011901854,38.283337,31.98864,561.43713,0.25,3.3561509,24.276674,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,0.5905292,train
2024-07-16 14:22:00.007324219,38.36667,32.040142,545.6462,0.25,3.101508,24.366785,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,0.58267653,train
2024-07-16 14:27:00.002746580,38.45,31.930965,545.4972,0.25,3.0497339,24.444986,0.4,24.0,-3.6000001,-0.4,0.0,0.4,120.0,0.5753523,train
2024-07-16 14:32:00.011901854,38.533337,32.016323,529.6515,0.25,3.3103719,24.60004,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.5471813,train
2024-07-16 14:37:00.007324219,38.61667,31.666662,513.46204,0.25,3.2357213,24.39982,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.5671541,train
2024-07-16 14:42:00.002746580,38.7,31.589233,519.8774,0.25,3.469323,24.302742,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.5946355,train
2024-07-16 14:47:00.011901854,38.783337,31.853802,486.17804,0.25,3.778113,24.353252,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.5502664,train
2024-07-16 14:52:00.007324219,38.86667,31.80841,452.82828,0.25,3.9781067,24.396683,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.5977976,train
2024-07-16 14:57:00.002746580,38.95,31.759827,435.37418,0.25,4.0820217,24.40726,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.56215763,train
2024-07-16 15:02:00.011901854,39.033337,32.48226,424.33163,0.25,3.971218,24.437857,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.53151983,train
2024-07-16 15:07:00.007324219,39.11667,32.75856,431.19122,0.25,3.5872478,24.397001,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.51537627,train
2024-07-16 15:12:00.002746580,39.2,33.14312,436.78598,0.25,3.4074395,24.283934,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.5182478,train
2024-07-16 15:17:00.011901854,39.283337,32.80562,434.6202,0.25,3.4464264,24.29655,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.46909258,train
2024-07-16 15:22:00.007324219,39.36667,32.7345,439.7026,0.25,3.5716217,24.31187,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.47049934,train
2024-07-16 15:27:00.002746580,39.45,32.822723,449.1962,0.25,3.6999366,24.23262,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.49459133,train
2024-07-16 15:32:00.011901854,39.533337,32.895653,449.5818,0.25,3.6097565,24.244171,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.56250083,train
2024-07-16 15:37:00.007324219,39.61667,32.61229,430.02246,0.25,3.2838247,24.089733,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.59114844,train
2024-07-16 15:42:00.002746580,39.7,32.295185,413.48788,0.25,3.2435868,24.328396,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.59827167,train
2024-07-16 15:47:00.011901854,39.783337,32.478447,417.86563,0.25,3.1914077,24.178188,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.55607027,train
2024-07-16 15:52:00.007324219,39.86667,32.490654,398.95422,0.25,3.100806,24.123817,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.56992507,train
2024-07-16 15:57:00.002746580,39.95,32.425735,387.60638,0.25,3.0940614,24.21788,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.5556016,train
2024-07-16 16:02:00.011901854,40.033337,32.268166,377.749,0.25,3.0602276,23.970524,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.62252223,train
2024-07-16 16:07:00.007324219,40.11667,32.373615,370.89084,0.25,2.7806115,24.042782,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.67045736,train
2024-07-16 16:12:00.002746580,40.2,32.185635,366.27936,0.25,2.7713678,23.983912,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.6764063,train
2024-07-16 16:17:00.011901854,40.283337,32.149525,361.43405,0.25,3.0912392,23.95122,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.7067658,train
2024-07-16 16:22:00.007324219,40.36667,32.439693,359.46075,0.25,3.1454396,23.8124,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.758596,train
2024-07-16 16:27:00.002746580,40.45,32.180614,356.69437,0.25,3.1271365,24.004665,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.78349715,train
2024-07-16 16:32:00.011901854,40.533337,32.628666,345.73434,0.25,2.963162,23.743664,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.82629836,train
2024-07-16 16:37:00.007324219,40.61667,32.35571,344.80338,0.25,2.585702,23.899065,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.8204681,train
2024-07-16 16:42:00.002746580,40.7,32.64513,333.66525,0.25,2.381673,23.798168,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.8499107,train
2024-07-16 16:47:00.011901854,40.783337,32.69178,314.18552,0.25,2.3860157,23.710464,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.8722025,train
2024-07-16 16:52:00.007324219,40.86667,32.851467,304.43607,0.25,2.0905964,23.68564,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.8817937,train
2024-07-16 16:57:00.002746580,40.95,32.920464,300.5614,0.25,1.9440899,23.901207,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.9029967,train
2024-07-16 17:02:00.011901854,41.033337,32.993076,291.61154,0.25,1.9418148,23.731762,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.971261,train
2024-07-16 17:07:00.007324219,41.11667,32.993927,277.83347,0.25,1.9995873,23.602571,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.0251276,train
2024-07-16 17:12:00.002746580,41.2,33.278477,264.1766,0.25,1.8622646,23.799494,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.0164057,train
2024-07-16 17:17:00.011901854,41.283337,33.58709,250.39452,0.25,1.5510522,23.64903,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.0486338,train
2024-07-16 17:22:00.007324219,41.36667,33.512787,231.4296,0.25,1.5098828,23.601349,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.0605538,train
2024-07-16 17:27:00.002746580,41.45,33.73153,216.64734,0.25,1.7643999,23.543167,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.1003164,train
2024-07-16 17:32:00.011901854,41.533337,33.802845,201.11827,0.25,1.8576233,23.518215,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.1765393,train
2024-07-16 17:37:00.007324219,41.61667,33.501053,195.99274,0.25,1.619409,23.480522,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.2171,train
2024-07-16 17:42:00.002746580,41.7,33.717525,174.9784,0.25,1.593861,23.63202,0.4,24.0,-3.6000001,-0.4,0.0,0.4,120.0,1.247929,train
2024-07-16 17:47:00.011901854,41.783337,33.799835,163.03082,0.25,1.2082393,23.503504,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.2832096,train
2024-07-16 17:52:00.007324219,41.86667,34.064083,159.58617,0.25,0.9008722,23.673803,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.305782,train
2024-07-16 17:57:00.002746580,41.95,33.90357,152.47005,0.25,0.8470058,23.67396,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.3045506,train
2024-07-16 18:02:00.011901854,42.033337,33.778927,144.57195,0.25,0.9345835,23.648651,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.3742794,train
2024-07-16 18:07:00.007324219,42.11667,33.538883,137.38435,0.25,1.2019265,23.74858,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.416688,train
2024-07-16 18:12:00.002746580,42.2,33.62522,129.03319,0.25,1.6011572,23.774212,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.4453987,train
2024-07-16 18:17:00.011901854,42.283337,33.86178,115.25525,0.25,1.6618423,23.966501,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.4158344,train
2024-07-16 18:22:00.007324219,42.36667,33.696896,108.97813,0.25,1.667993,23.95258,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.467446,train
2024-07-16 18:27:00.002746580,42.45,33.43338,99.53808,0.25,1.6521088,23.859196,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.4847136,train
2024-07-16 18:32:00.011901854,42.533337,33.246315,87.606155,0.25,1.609587,23.942957,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.4701589,train
2024-07-16 18:37:00.007324219,42.61667,33.15439,77.219666,0.25,1.5344678,23.990866,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.4537438,train
2024-07-16 18:42:00.002746580,42.7,33.11152,70.01391,0.25,1.593584,24.045279,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.4449061,train
2024-07-16 18:47:00.011901854,42.783337,32.950897,60.027737,0.25,1.6475333,24.065512,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.4416512,train
2024-07-16 18:52:00.007324219,42.86667,33.168232,51.129944,0.25,1.5877622,24.0751,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.39888,train
2024-07-16 18:57:00.002746580,42.95,33.245777,41.527073,0.25,1.7079295,24.20861,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.4224161,train
2024-07-16 19:02:00.011901854,43.033337,32.828793,32.452858,0.25,1.7461503,24.326174,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.4380096,train
2024-07-16 19:07:00.007324219,43.11667,32.75942,23.149427,0.25,2.0328953,24.30226,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.4371372,train
2024-07-16 19:12:00.002746580,43.2,32.546627,15.071782,0.25,2.1122634,24.351557,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.4415895,train
2024-07-16 19:17:00.011901854,43.283337,31.968552,6.966222,0.25,2.1424835,24.471115,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.4551004,train
2024-07-16 19:22:00.007324219,43.36667,31.416592,0.5089861,0.25,2.1480367,24.482672,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.4553429,train
2024-07-16 19:27:00.002746580,43.45,31.244347,0.0,0.25,2.0303988,24.366396,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.4453328,train
2024-07-16 19:32:00.011901854,43.533337,30.898651,0.0,0.25,1.8527138,24.401579,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.396459,train
2024-07-16 19:37:00.007324219,43.61667,30.679892,0.0,0.25,1.8094152,24.318754,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.3850424,train
2024-07-16 19:42:00.002746580,43.7,30.995993,0.0,0.25,2.1403816,24.22336,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.3959345,train
2024-07-16 19:47:00.011901854,43.783337,31.02041,0.0,0.25,2.083918,24.196089,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.4220712,train
2024-07-16 19:52:00.007324219,43.86667,30.903141,0.0,0.25,2.1640055,24.093977,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.4309567,train
2024-07-16 19:57:00.002746580,43.95,30.938341,0.0,0.25,2.0689864,24.1687,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.390162,train
2024-07-16 20:02:00.011901854,44.033337,30.842333,0.0,0.25,1.9731168,24.017624,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.3812897,train
2024-07-16 20:07:00.007324219,44.11667,30.623472,0.0,0.25,1.8934215,24.078339,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.3458774,train
2024-07-16 20:12:00.002746580,44.2,30.422083,0.0,0.25,1.7910471,23.772753,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.3216587,train
2024-07-16 20:17:00.011901854,44.283337,30.408895,0.0,0.25,1.868719,23.94545,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.3131593,train
2024-07-16 20:22:00.007324219,44.36667,30.136227,0.0,0.25,1.8310279,23.942665,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.3560011,train
2024-07-16 20:27:00.002746580,44.45,29.89844,0.0,0.25,1.9753422,23.811556,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.3388778,train
2024-07-16 20:32:00.011901854,44.533337,29.772985,0.0,0.25,2.2099411,23.744217,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.3620304,train
2024-07-16 20:37:00.007324219,44.61667,29.810953,0.0,0.25,2.347976,23.698452,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.3820311,train
2024-07-16 20:42:00.002746580,44.7,29.673393,0.0,0.25,2.6196673,23.780355,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.4362698,train
2024-07-16 20:47:00.011901854,44.783337,29.853487,0.0,0.25,2.585743,23.720903,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.4251732,train
2024-07-16 20:52:00.007324219,44.86667,29.506296,0.0,0.25,2.6327477,23.54016,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.3620445,train
2024-07-16 20:57:00.002746580,44.95,29.236979,0.0,0.25,2.3180442,23.596855,0.4,24.0,-3.6000001,-0.4,0.0,0.4,120.0,1.3057313,train
2024-07-16 21:02:00.011901854,45.033337,28.898579,0.0,0.25,2.5134976,23.598854,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.292303,train
2024-07-16 21:07:00.007324219,45.11667,28.828306,0.0,0.25,2.4456873,23.54735,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.2862743,train
2024-07-16 21:12:00.002746580,45.2,28.953869,0.0,0.25,2.4257908,23.558647,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.2747148,train
2024-07-16 21:17:00.011901854,45.283337,28.94103,0.0,0.25,2.2680874,23.64713,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.2168915,train
2024-07-16 21:22:00.007324219,45.36667,28.917366,0.0,0.25,2.3160646,23.653507,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.121735,train
2024-07-16 21:27:00.002746580,45.45,28.418133,0.0,0.25,2.3261182,23.787603,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.038731,train
2024-07-16 21:32:00.011901854,45.533337,28.352468,0.0,0.25,2.0797243,23.615803,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.0189018,train
2024-07-16 21:37:00.007324219,45.61667,28.133907,0.0,0.25,1.9190435,23.62548,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,0.99572724,train
2024-07-16 21:42:00.002746580,45.7,27.855484,0.0,0.25,2.2461421,23.703203,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.0212773,train
2024-07-16 21:47:00.011901854,45.783337,27.515104,0.0,0.25,2.1864944,23.676205,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.023968,train
2024-07-16 21:52:00.007324219,45.86667,27.25537,0.0,0.25,2.2951581,23.838158,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,0.98206675,train
2024-07-16 21:57:00.002746580,45.95,27.113295,0.0,0.25,2.451659,23.831455,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,0.89372635,train
2024-07-16 22:02:00.011901854,46.033337,27.055586,0.0,0.25,2.432941,23.738312,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.8333188,train
2024-07-16 22:07:00.007324219,46.11667,27.22783,0.0,0.25,2.3210144,23.828608,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.81410915,train
2024-07-16 22:12:00.002746580,46.2,27.376608,0.0,0.25,2.2080595,23.835451,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.7844586,train
2024-07-16 22:17:00.011901854,46.283337,27.23279,0.0,0.25,2.0241683,23.93818,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.7962172,train
2024-07-16 22:22:00.007324219,46.36667,27.346447,0.0,0.25,1.8757973,23.98217,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.8020817,train
2024-07-16 22:27:00.016479493,46.450005,27.281694,0.0,0.25,1.8895267,23.850788,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.793693,train
2024-07-16 22:32:00.011901854,46.533337,27.18207,0.0,0.25,1.7042655,23.847008,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.77768844,train
2024-07-16 22:37:00.007324219,46.61667,27.106762,0.0,0.25,1.5273004,23.917011,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.79030144,train
2024-07-16 22:42:00.016479493,46.700005,26.83812,0.0,0.25,1.0444217,23.9594,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.74583817,train
2024-07-16 22:47:00.011901854,46.783337,26.5822,0.0,0.25,0.88551086,23.930248,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.75039166,train
2024-07-16 22:52:00.007324219,46.86667,26.046965,0.0,0.25,0.9246797,24.005457,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.8200327,train
2024-07-16 22:57:00.016479493,46.950005,25.919334,0.0,0.25,0.7490051,23.915215,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.7705183,train
2024-07-16 23:02:00.011901854,47.033337,25.690744,0.0,0.25,0.8142156,23.974669,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.7465909,train
2024-07-16 23:07:00.007324219,47.11667,25.377766,0.0,0.25,0.84974307,23.825214,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.69211584,train
2024-07-16 23:12:00.016479493,47.200005,25.334213,0.0,0.25,0.9631435,23.904728,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.66745204,train
2024-07-16 23:17:00.011901854,47.283337,25.12037,0.0,0.25,0.9435229,24.078615,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.6318256,train
2024-07-16 23:22:00.007324219,47.36667,25.132082,0.0,0.25,0.9953626,24.046122,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.587748,train
2024-07-16 23:27:00.016479493,47.450005,24.95038,0.0,0.25,0.8369511,24.010931,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.56656027,train
2024-07-16 23:32:00.011901854,47.533337,25.081192,0.0,0.25,0.8429018,23.99883,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.5540766,train
2024-07-16 23:37:00.007324219,47.61667,25.41638,0.0,0.25,1.1310719,23.93549,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.55249417,train
2024-07-16 23:42:00.016479493,47.700005,25.479383,0.0,0.25,1.2533127,24.089657,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.5619033,train
2024-07-16 23:47:00.011901854,47.783337,25.592577,0.0,0.25,1.1898371,23.952133,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.5416488,train
2024-07-16 23:52:00.007324219,47.86667,25.590916,0.0,0.25,1.2126303,24.004177,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.5438856,train
2024-07-16 23:57:00.016479493,47.950005,25.625883,0.0,0.25,1.1913309,23.857876,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.5093252,train
2024-07-17 00:02:00.011901854,48.033337,25.627565,0.0,0.25,1.0100951,24.015648,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.47750145,train
2024-07-17 00:07:00.007324219,48.11667,25.341358,0.0,0.25,1.163227,24.044392,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.47747722,train
2024-07-17 00:12:00.016479493,48.200005,24.790722,0.0,0.25,1.284925,24.035755,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.45522267,train
2024-07-17 00:17:00.011901854,48.283337,24.775124,0.0,0.25,1.2517056,23.943853,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.45153466,train
2024-07-17 00:22:00.007324219,48.36667,24.815517,0.0,0.25,1.1615219,24.070978,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.4418641,train
2024-07-17 00:27:00.016479493,48.450005,24.558468,0.0,0.25,1.4594855,24.069355,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.4047427,train
2024-07-17 00:32:00.011901854,48.533337,24.744253,0.0,0.25,1.3430518,24.060867,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.34744912,train
2024-07-17 00:37:00.007324219,48.61667,24.525284,0.0,0.25,1.278016,23.870638,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.31572834,train
2024-07-17 00:42:00.016479493,48.700005,24.538013,0.0,0.25,1.3584408,24.004211,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.3524991,train
2024-07-17 00:47:00.011901854,48.783337,24.329401,0.0,0.25,1.66782,23.954704,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.38114065,train
2024-07-17 00:52:00.007324219,48.86667,23.873058,0.0,0.25,1.639923,23.895552,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.40110952,train
2024-07-17 00:57:00.016479493,48.950005,23.844166,0.0,0.25,1.5136656,23.904652,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.40919104,train
2024-07-17 01:02:00.011901854,49.033337,23.539835,0.0,0.25,1.818845,23.937464,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.41459236,train
2024-07-17 01:07:00.007324219,49.11667,23.351871,0.0,0.25,2.0396261,23.875032,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.45383868,train
2024-07-17 01:12:00.016479493,49.200005,23.26977,0.0,0.25,1.9549963,24.00093,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.4313363,train
2024-07-17 01:17:00.011901854,49.283337,23.263908,0.0,0.25,2.0641332,23.938358,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.4346486,train
2024-07-17 01:22:00.007324219,49.36667,23.052505,0.0,0.25,2.4517248,23.893936,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.44475895,train
2024-07-17 01:27:00.016479493,49.450005,22.94603,0.0,0.25,2.5896463,23.994026,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.43351516,train
2024-07-17 01:32:00.011901854,49.533337,22.587397,0.0,0.25,2.429403,23.767433,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.36458334,train
2024-07-17 01:37:00.007324219,49.61667,22.801165,0.0,0.25,2.319506,23.845694,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.3834851,train
2024-07-17 01:42:00.016479493,49.700005,22.784975,0.0,0.25,2.186914,23.875792,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.4321621,train
2024-07-17 01:47:00.011901854,49.783337,22.590965,0.0,0.25,2.0885417,24.076624,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.49733907,train
2024-07-17 01:52:00.007324219,49.86667,22.364582,0.0,0.25,2.1302128,23.819052,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.4821538,train
2024-07-17 01:57:00.016479493,49.950005,21.793024,0.0,0.25,2.1771915,23.926762,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.4403976,train
2024-07-17 02:02:00.011901854,50.033337,21.601902,0.0,0.25,2.2640324,23.93109,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.38719168,train
2024-07-17 02:07:00.007324219,50.11667,21.554447,0.0,0.25,2.3448422,23.931572,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.3748374,train
